Major VMRS;Intermediate VMRS;Minor VMRS;Description;Miscellaneous;Job Hours 1;Job Hours 2;Job Hours 3;Job Hours 4;Job Hours 5;Job Hours 6;Job Hours 7;Warranty Flag;Scheduled Flag;Condition Prompt;Delete VMRS
43;118;0;EXHAUST BRAKE CLUTCH SWITCH;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;119;0;EXHAUST BRAKE MICRO SWITCH;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;120;0;EXHAUST BRAKE BUFFER SWITCH;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;121;0;EXHAUST BRAKE TIME DELAY SWITCH;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;122;0;EXHAUST BRAKE PRESSURE REGULATOR VALVE;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;123;0;EXHAUST BRAKE AIR LINE;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;124;0;EXHAUST BRAKE CYLINDER MUFFLER;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;125;0;EXHAUST BRAKE QUICK RELEASE VALVE;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;126;0;EXHAUST BRAKE SOLENOID;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;127;0;EXHAUST BRAKE FOOT SWITCH;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;128;0;EXHAUST BRAKE SOLENOID GASKET/O-RING;EXHAUST;1;1.5;2;1;1;.7;.5;Y;;;
43;999;0;EXHAUST SYSTEM INSPECT DIAGNOSE;EXHAUST;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
44;0;0;FUEL SYSTEM;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;1;0;FUEL TANK CAP;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;2;0;FUEL TANK FILLER PIPE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;3;0;FUEL TANK FILTER;FUEL SYS;1;1.5;2;1;1;.7;.5;N;;;
44;4;0;FUEL TANK DRAIN PLUG;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;5;0;FUEL LINE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;6;0;FUEL TANK TO TANK INTERRCONNECTION HOSE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;7;0;FUEL SHUT OFF VALVE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;8;0;FUEL TANK LEVELING VALVE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;9;0;FUEL TANK MOUNTING HARDWARE/BRACKET;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;10;0;FUEL TANK, GASEOUS;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;11;0;FUEL TANK, GASEOUS FILLER NECK;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;12;0;FUEL TANK, GASEOUS SHUTOFF VALVE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;13;0;FUEL TANK, GASEOUS - CAP;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;14;0;FUEL TANK, GASEOUS MOUNTING BRACKET;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;15;0;FUEL COOLER;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;16;0;FUEL PUMP;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;17;0;INJECTOR - MECHANICAL;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;18;0;INJECTOR ASSEMBLY - MECHANICAL;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;19;0;INJECTOR - ELECTRONIC;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;20;0;INJECTION CONTROL PRESSURE (ICP) SENSOR;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;21;0;FUEL INJECTION MODULE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;22;0;FUEL INJECTOR BODY ASSEMBLY;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;23;0;INJECTION CONTROL RELAY;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;24;0;CARBURETOR;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;25;0;CHOKE ASSEMBLY - AUTOMATIC;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;26;0;CHOKE MANUAL CONTROL;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;27;0;THROTTLE BODY - TBI;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;28;0;GOVERNOR - GASOLINE ENGINES;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;29;0;THROTTLE CONTROLS;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;30;0;ACCELERATOR PEDAL;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;31;0;ACCELERATOR PEDAL & LINKAGE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;32;0;ACCELERATOR CONTROL CABLE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;33;0;ACCELERATOR PEDAL & THROTTLE SPRING;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;34;0;THROTTLE CONTROL (HAND) ACTUATION LEVER;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;35;0;THROTTLE SPRING;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;36;0;STOP CONTROL CABLE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;37;0;ENGINE SHUTDOWN;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;38;0;ENGINE SHUTDOWN VALVE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;39;0;AUTOMATIC THROTTLE STOP CONTROL;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;40;0;FUEL HEATER, NON-ELECTRICAL;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;41;0;PROPANE / NATURAL GAS CONVERTER;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;42;0;PROPANE / NATURAL GAS REGULATOR ASSEMBLY;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;43;0;PROPANE / NATURAL GAS SYSTEM RELIEF VALVE;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;44;0;SPEED CONTROL SYSTEM;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;45;0;HIGH PRESSURE REGULATOR OIL PUMP;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;46;0;FUEL ELECTRICAL HEATER;FUEL SYS;1;1.5;2;1;1;.7;.5;Y;;;
44;999;0;FUEL SYSTEM INSPECT DIAGNOSE;FUEL SYS;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
45;0;0;POWER PLANT/ENGINE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;1;0;ENGINE, ADD OIL;ENGINE;1;1.5;2;1;1;.7;.5;N;;;
45;2;0;OIL PRESSURE TEST;ENGINE;1;1.5;2;1;1;.7;.5;N;;;
45;3;0;ENGINE REBUILD IN CHASSIS GAS;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;4;0;ENGINE REBUILD IN CHASSIS DSL;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;5;0;ENGINE ASSEMBLY - COMPLETE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;6;0;ENGINE ASSEMBLY - SHORT BLOCK;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;7;0;ENGINE CYLINDER BLOCK;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;8;0;CYLINDER BLOCK EXPANSION PLUG;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;9;0;CYLINDER BLOCK DRAIN;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;10;0;CYLINDER LINER & PISTON;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;11;0;CRANKSHAFT;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;12;0;CRANKSHAFT MAIN BEARING;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;13;0;CRANKSHAFT BEARING & GASKET OVERHAUL;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;14;0;CRANKSHAFT, FRONT SEAL;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;15;0;CRANKSHAFT, REAR SEAL;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;16;0;CRANKSHAFT - HARMONIC BALANCER;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;17;0;ENGINE CYLINDER HEAD;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;18;0;ENGINE HEAD REBUILD;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;19;0;ENGINE HEAD GASKET ;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;20;0;ENGINE PVC VALVE OR LINE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;21;0;VALVE COVER ;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;22;0;VALVE COVER GASKET;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;23;0;CAMSHAFT ;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;24;0;CAMSHAFT BEARING;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;25;0;TIMING CHAIN;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;26;0;TIMING CHAIN GEAR;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;27;0;TIMING CHAIN OR GEAR COVER & GASKET;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;28;0;TIMING INDICATOR;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;29;0;TIMING CHAIN TENSIONER;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;30;0;ROCKER ARM, ENGINE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;31;0;IDLE GEAR;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;32;0;OIL PUMP - ENGINE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;33;0;OIL PUMP SCREEN;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;34;0;OIL FILLER & LEVEL INDICATOR;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;35;0;OIL FILLER TUBE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;36;0;OIL FILLER TUBE CAP;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;37;0;DIPSTICK - ENGINE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;38;0;DIPSTICK TUBE - ENGINE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;39;0;OIL FILTER;ENGINE;1;1.5;2;1;1;.7;.5;N;;;
45;40;0;OIL FILTER ASSEMBLY;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;41;0;BY-PASS OIL FILTER(PARTIAL FLOW) ELEMENT;ENGINE;1;1.5;2;1;1;.7;.5;N;;;
45;42;0;BY-PASS OIL FILTER (PARTIAL FLOW) ASSY;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;43;0;OIL TEMPERATURE REGULATOR;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;44;0;OIL COOLER - ENGINE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;45;0;OIL COOLER HOUSING - ENGINE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;46;0;OIL PAN;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;47;0;OIL PAN GASKET;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;48;0;OIL PAN DRAIN PLUG;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;49;0;AUXILIARY OIL RESERVOIR;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;50;0;ENGINE VENTILATING SYSTEM;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;51;0;WATER HEADER COVER;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;52;0;RETARDER - VEHICLE, FLYWHEEL TYPE;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;53;0;ENGINE OIL PRE-HEATER ASSEMBLY;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;54;0;VALVE CYCLE MOD. TYPE ENG RETARDER;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;55;0;EXHAUST TEMPERATURE, FRONT COVER SENSOR;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;56;0;ENG SHUTDOWN OVERRIDE, FRNT COVER SWITCH;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;57;0;ENGINE WIRING HARNESS;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;58;0;ENGINE WIRING HARNESS BOOT;ENGINE;1;1.5;2;1;1;.7;.5;Y;;;
45;999;0;POWER PLANT/ENGINE INSPECT DIAGNOSE;ENGINE;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
46;0;0;ELECTRIC PROPULSION SYSTEM;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;1;0;ELECTRIC DRIVE MOTOR R&R;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;2;0;ELECTRIC DRIVE UNIT R&R;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;3;0;ELECTRIC PROPULSION MOTOR;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;4;0;ELECTRIC PROPULSION MOTOR HOUSING;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;5;0;ELECTRIC PROPULSION MOTOR BEARING;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;6;0;ELECTRIC PROPULSION MOTOR FIELD COILS;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;7;0;ELECTRIC PROPULSION MOTOR ARMATURE;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;8;0;ELECTRIC PROPULSION MOTOR BRUSHES;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;9;0;ELEC PROPULSION MOTOR ELECTRO CONTROLS;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;10;0;ELECTRO-MECHANICAL CONTROLS RECTIFER;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;11;0;ELECTRO-MECHANICAL CONTROLS FUSE;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;12;0;ELEC-MECHANICAL CONTROLS CONTACTOR FUSE;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;13;0;ELECTRO-MECHANICAL CONTROLS CONTACTOR;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;14;0;ELECTRO-MECHANICAL CONTROLS SOLENOID;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;15;0;ELECTRO-MECHANICAL CONTROLS COIL;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;16;0;MOTOR EMERGENCY DISCONNECT SWITCH;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;17;0;ELECTRO-MECHANICAL CONTROLS SWITCH;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;18;0;ELECTRO-MECHANICAL CONTROLS CAM;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;19;0;ELEC-MECHANICAL CONTROLS REVERSE SWITCH;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;20;0;ELEC-MECHANICAL FOWARD SPEED CTRL SWITCH;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;21;0;ELECTRIC PROPULSION MOTOR BATTERY;ELEC MOTOR;1;1.5;2;1;1;.7;.5;Y;;;
46;999;0;ELECTRIC PROPULSION INSPECT DIAGNOSE;ELEC MOTOR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
47;0;0;MULTI SYSTEM FILTER KIT;MULTISYSTEM;1;1.5;2;1;1;.7;.5;Y;;;
48;0;0;HYBRID POWER TRAIN ;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;1;0;HYBRID MOTOR/GENERATOR DRIVE UNIT;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;2;0;HYBRID MOTOR/GENERATOR INVERTER;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;3;0;HYBRID DC/DC CONVERTER;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;4;0;HYBRID POWER TRAIN BATTERY;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;5;0;HYBRID POWER ELECTRONICS CARRIER;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;6;0;HYBRID AUTOMATED TRANSMISSION ;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;7;0;HYBRID TRANSMISSION CONTROLLER SOFTWARE;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;8;0;HYBRID POWER TRAIN, REAR SUPPORT;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;9;0;HYBRID CONTROL MODULE (HCM) SOFTWARE;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;10;0;HYBRID ELECTRIC POWER TAKE-OFF SOFTWARE;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;11;0;HYBRID DC/DC CONVERTER HARNESS;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;12;0;HYBRID PUSH BUTTON DASH CONTROLLER;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;13;0;HYBRID DASH DISPLAY;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;14;0;HYBRID POWER TRAIN YOKE SHAFT;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;15;0;HYBRID POWER TRAIN CLUTCH ASSEMBLY;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;16;0;HYBRID ELECTRIC CLUTCH ACTUATOR (ECA);HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;17;0;HYBRID FLYWHEEL SPEED SENSOR;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;18;0;HYBRID HEAT EXCHANGER FAN;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;19;0;HYBRID POWER TRAIN COOLER PUMP;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;20;0;HYBRID POWER TRAIN COOLER CONTROLLER;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;21;0;HYBRID DRIVE UNIT COOLER/FAN;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;22;0;HYBRID DRIVE UNIT COOLER PUMP;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;23;0;HYBRID DRIVE UNIT COOLER RESERVOIR;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;24;0;HYBRID COOLER RESERVIOR CAP;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;25;0;HYBRID PWR TRAIN MOUNTING/FASTENING HDWE;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;26;0;HYBRID PWR TRAIN ELECTRICAL MNTING HDWE;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;27;0;HYBRID POWER TRAIN CLUTCH HOUSING;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;28;0;HYBRID POWER TRAIN COOLING HOSE;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;29;0;HYBRID POWER TRAIN COOLANT RESERVOIR;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;30;0;HYBRID POWER TRAIN HARNESS;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;31;0;HYBRID POWER TRAIN CHASSIS HARNESS;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;32;0;HYBRID POWER TRAIN CAB HARNESS;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;33;0;HYBRID POWER TRAIN CHARGE & START HARNESS;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;34;0;HYBRID CONTROL MODULE (HCM) HARNESS;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;35;0;HYBRID ELECTRONIC CONTROL UNIT (ECU) HARNESS;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;36;0;HYBRID POWER TRAIN INVERTER HARNESS;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;37;0;HYBRID HIGH VOLTAGE (DC/AC) CABLE;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;38;0;HYBRID LOW VOLTAGE CABLE;HYBRID PWR;1;1.5;2;1;1;.7;.5;Y;;;
48;999;0;HYBRID POWER TRAIN INSPECT DIAGNOSE;HYBRID PWR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
50;0;0;ACCESSORIES GROUP;ACCESSORIES;1;1.5;2;1;1;.7;.5;Y;;;
51;0;0;GENERAL ACCESSORIES;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;1;0;TACHOMETER;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;2;0;HUBODOMETER;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;3;0;HOURMETER;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;4;0;TACHOGRAPH;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;5;0;FUEL & MILEAGE RECORDER;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;6;0;VEHICLE DATA RECORDER;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;7;0;ECU - FUEL MANAGEMENT MODULE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;8;0;ACCESSORY SAFETY DEVICES;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;9;0;CROSSING GATE - ELECTRIC;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;10;0;STOP ARM - ELECTRIC;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;11;0;STOP ARM - SWITCH;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;12;0;FIRE DETECTION AND WARNING;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;13;0;NAVIGATION SYSTEM - GPS;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;14;0;FARE BOX ;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;15;0;FARE BOX ASSEMBLY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;16;0;FARE BOX PEDESTAL ASSEMBLY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;17;0;FARE BOX LOCKING BAR SHIELD;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;18;0;FARE BOX PEDESTAL ELECTRICAL CABLE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;19;0;FARE BOX PEDESTAL BASE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;20;0;FARE BOX KEY HOUSING & MOUNTING PLATE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;21;0;FARE BOX INNER PANEL;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;22;0;FARE BOX CASH RECEIVER;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;23;0;FARE BOX LOCK ASSEMBLY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;24;0;FARE BOX ALARM;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;25;0;FARE BOX POWER SWITCH;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;26;0;FARE BOX TOP PANEL CABLE ASSEMBLY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;27;0;FARE BOX COIN CHUTE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;28;0;FARE BOX BILL CHUTE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;29;0;FARE BOX CASHBOX  ASSEMBLY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;30;0;FARE BOX PEDESTAL TOP PANEL ASSEMBLY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;31;0;SPEEDOGRAPH;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;32;0;SPEEDOGRAPH CABLE ASSEMBLY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;33;0;SPEEDOGRAPH SENSOR ASSEMBLY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;34;0;INFORMATION CENTER;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;35;0;INFORMATION CENTER ASSEMBLY DISPLAY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;36;0;INFORMATION CENTER ASSEMBLY KEYPAD;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;37;0;INFORMATION CENTER ASSEMBLY MODULE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;38;0;DATA LOGGER;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;39;0;DATA LOGGER MODULE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;40;0;DATA LOGGER CONNECTOR;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;41;0;DATA LOGGER SOFTWARE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;42;0;DATA LOGGER ANTENNA WIRING HARNESS;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;43;0;DATA LOGGER MODULE WIRING HARNESS;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;44;0;DATA LOGGER BATTERY;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;45;0;ON BOARD AIR PUMP;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;46;0;ON BOARD AIR PUMP AIR LINE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;47;0;ON BOARD AIR PUMP MOTOR;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;48;0;ON BOARD AIR PUMP PRESSURE RELIEF VALVE;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;49;0;ON BOARD AIR PUMP PRESSURE SWITCH;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;50;0;ON BOARD AIR PUMP WIRING HARNESS;GEN ACCES;1;1.5;2;1;1;.7;.5;Y;;;
51;999;0;GENERAL ACCESSORIES INSPECT DIAGNOSE;GEN ACCES;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
52;0;0;ELECTRICAL ACCESSORIES;ELEC ACCES;1;1.5;2;1;1;.7;.5;Y;;;
52;1;0;AUTO AUX POWER OUTLET/CIGAR LIGHTER;ELEC ACCES;1;1.5;2;1;1;.7;.5;Y;;;
